student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
100137,18,Male,Business,2.4,0.5,0.8,No,68.4,5.6,Poor,1,Master,High,4.5,Yes,2.87,1,1.9,No,3,5,Co-Learning Group,No,Medium,8,5,10,Kinesthetic,1.8,68
100138,21,Male,Engineering,4.2,0.3,3,No,80.1,4.8,Good,1,Master,Medium,10,No,4,1,5.6,No,5,8.8,Cafe,No,High,4,9,6,Kinesthetic,1.5,100
100139,23,Other,Psychology,6.5,2.6,2.3,No,47.2,7.8,Good,2,Some College,High,6.7,Yes,4,8,5.2,No,3,13.4,Cafe,No,Low,4,4,10,Visual,2.1,100
100140,19,Other,Psychology,1.6,4.3,2.1,No,87.2,9.4,Good,0,PhD,Medium,6,Yes,4,5,2.7,No,4,9.8,Co-Learning Group,Yes,Medium,2,7,8,Visual,2.3,98
100141,28,Male,Business,1.3,0.2,1.1,No,42.3,6.2,Good,6,Bachelor,High,4.9,No,1.99,6,4.4,No,2,2.9,Dorm,No,High,4,1,10,Reading,7.7,50
100142,20,Female,Engineering,0.5,1.3,1.7,Yes,66.5,6.7,Good,3,Master,High,2.4,Yes,2.75,2,7.3,No,5,4.8,Quiet Room,No,High,8,9,6,Auditory,8.8,72
100143,24,Female,Psychology,4,4.6,2.8,Yes,70.3,9,Good,7,High School,Low,6.8,Yes,3.5,1,2.3,No,3,11.9,Co-Learning Group,Yes,High,1,4,10,Kinesthetic,4.4,93
100144,25,Other,Business,4.6,4.3,3.1,Yes,78.8,7.6,Good,3,Bachelor,Medium,3.8,No,4,6,6.3,No,5,12.4,Quiet Room,Yes,High,7,9,6,Kinesthetic,1.2,100
100145,18,Other,Computer Science,8.058998019,1.1,1.2,No,75.1,5.7,Poor,6,Bachelor,Medium,8.5,No,3.7,4,5.9,No,2,11.4,Quiet Room,No,High,10,10,5,Kinesthetic,3.5,87
100146,26,Female,Business,4.4,4,3.2,No,80.8,7.4,Good,5,Master,High,4.5,Yes,3.9,5,5.5,No,5,12.8,Quiet Room,Yes,Medium,5,7,8,Auditory,4.6,87
100147,19,Other,Biology,4.9,0.5,0.5,No,96.8,5.8,Good,2,High School,High,2.4,No,4,8,4.6,No,2,6.4,Dorm,Yes,Low,6,4,10,Kinesthetic,7.7,98
100148,21,Female,Biology,5.8,4.7,0.3,No,92,6.5,Fair,1,Bachelor,Low,10,Yes,3.57,5,2.6,No,4,12.6,Library,No,Medium,1,3,10,Reading,2.2,84
100149,23,Male,Business,5.7,0.3,1.8,Yes,74.6,6.7,Poor,2,High School,High,6.4,No,4,3,2.7,No,3,8.2,Cafe,No,Low,10,7,8,Kinesthetic,6.7,100
100150,16,Male,Biology,5.1,3.1,1,No,58.7,7,Poor,5,PhD,High,6.1,Yes,4,4,3.9,No,3,10.6,Quiet Room,No,High,5,3,10,Reading,1.6,100
100151,27,Other,Biology,3.2,4.7,3.7,No,53.5,8.7,Good,3,Some College,Medium,8.7,Yes,4,6,2.3,No,0,12.4,Quiet Room,No,High,1,10,5,Reading,5.5,100
100152,22,Other,Business,3.2,1.9,2.2,Yes,52.3,5.5,Good,2,High School,Low,6.6,Yes,3.11,1,3.7,No,0,8.2,Dorm,Yes,Medium,7,2,10,Auditory,7,73
100153,24,Other,Biology,4.4,1.3,2.1,No,57.7,4.3,Poor,6,Master,Medium,8.5,Yes,4,2,3,No,4,8.2,Quiet Room,Yes,Low,8,6,9,Visual,3.1,100
100154,26,Female,Psychology,4.7,1.5,1.9,Yes,92.4,6.5,Good,2,Bachelor,High,6,Yes,3.15,2,1,No,1,8.3,Quiet Room,No,High,6,7,8,Visual,7.6,94
100155,26,Other,Psychology,7.1,0.9,1.6,No,90.1,7.8,Good,4,Master,High,7.2,No,3.15,6,5.6,No,4,11.5,Quiet Room,No,Medium,3,2,10,Auditory,2.2,84
100156,23,Other,Arts,7,4.2,3.9,Yes,46.8,5.3,Fair,7,High School,High,10,No,4,8,5.6,No,5,15.4,Co-Learning Group,No,Low,5,6,9,Auditory,1.1,100
100157,21,Other,Biology,2.5,0.7,3.3,No,40.7,9.1,Good,0,PhD,Medium,4.9,Yes,2.63,2,8.2,Yes,2,8.3,Cafe,No,Medium,8,3,10,Reading,1.7,60
100158,16,Other,Psychology,1.5,0.4,2,No,84.7,5.6,Poor,7,Master,Medium,7.1,Yes,4,7,1,No,4,4.5,Quiet Room,Yes,Medium,1,9,6,Reading,5.9,100
100159,19,Other,Arts,5,3.8,2.4,No,83,5.6,Poor,5,Some College,Low,8.3,No,4,8,2.9,No,0,12.6,Dorm,Yes,Low,6,6,9,Reading,8.5,96
100160,18,Female,Psychology,6.8,1.1,3.3,Yes,46.5,6.9,Fair,5,PhD,Low,1.1,No,4,7,10,No,0,11.6,Co-Learning Group,Yes,Low,8,8,7,Auditory,6.9,100
100161,24,Other,Computer Science,5.557521811,3,1.3,No,98.8,7.3,Good,6,Some College,High,7.4,Yes,3.25,7,7.3,No,4,11.6,Cafe,Yes,Medium,7,6,9,Auditory,9.7,79
100162,27,Other,Biology,2.8,1.7,2.7,No,70.2,5.4,Good,2,Bachelor,Low,6.1,Yes,4,5,3.4,No,4,9.2,Co-Learning Group,Yes,High,2,6,9,Kinesthetic,6.1,97
100163,20,Female,Computer Science,4.650185019,0.8,1.1,Yes,81.4,7.4,Fair,0,PhD,Low,6.3,No,4,2,3.8,No,4,7.1,Co-Learning Group,Yes,Low,6,8,7,Auditory,1.9,97
100164,22,Male,Biology,9.3,1.6,2.2,Yes,52.2,5.2,Good,4,Master,Medium,9,No,4,5,6.2,No,1,13.1,Co-Learning Group,No,Low,6,10,5,Auditory,5.9,96
100165,20,Female,Psychology,5.6,1.3,0.6,Yes,59.8,8.6,Good,0,Some College,Medium,10,Yes,3.96,2,7.1,No,4,9.2,Co-Learning Group,Yes,Low,3,6,9,Reading,6.4,100
100166,24,Female,Computer Science,6.203417066,1.7,3.5,Yes,61.6,8.1,Fair,5,PhD,High,5.5,Yes,4,6,6.6,No,3,12.7,Quiet Room,Yes,High,8,9,6,Visual,8.4,100
100167,19,Other,Biology,2.1,1.4,3.6,Yes,70.9,10.6,Good,5,Master,Low,6.8,No,3.12,4,4,No,4,8.7,Quiet Room,No,Low,5,4,10,Visual,3.9,82
100168,24,Male,Arts,5,4.4,3,Yes,84.8,6.8,Poor,1,Master,Low,6.1,Yes,4,2,5,No,4,13.3,Quiet Room,No,High,6,1,10,Auditory,1.8,100
100169,17,Other,Psychology,2.6,1.9,0.5,No,85.4,8.6,Good,1,High School,High,6.3,No,2.62,5,5.2,No,3,5,Dorm,No,Medium,9,2,10,Visual,3.6,68
100170,22,Female,Arts,3.9,4.2,1.2,No,80.6,4.2,Good,4,Bachelor,Low,7.3,Yes,4,1,3.4,No,3,10.6,Quiet Room,Yes,Low,9,9,6,Visual,2.3,91
100171,24,Other,Computer Science,7.842455117,0.9,2.5,Yes,50.9,8.2,Good,1,High School,Medium,7.1,No,3.9,5,4.6,No,5,11.7,Quiet Room,Yes,High,8,9,6,Reading,1.7,92
100172,25,Female,Business,0.9,1.6,1.8,Yes,81.6,11.5,Poor,4,PhD,Medium,7.6,Yes,4,6,7,No,5,5.5,Dorm,Yes,Medium,6,7,8,Auditory,2.5,93
100173,27,Other,Engineering,2.2,1.5,2.2,No,90.5,7.3,Good,1,Some College,Medium,7.7,Yes,4,5,6.3,No,4,6.3,Quiet Room,No,High,4,5,10,Visual,7.6,100
100174,26,Male,Biology,6,3.3,0.6,Yes,48,6,Good,4,High School,High,10,Yes,4,7,4.8,No,1,10.7,Library,No,Medium,6,9,6,Auditory,1.1,96
100175,23,Male,Psychology,4.1,1.3,0.9,No,63.3,6.3,Good,5,High School,Low,7.7,No,4,3,3.8,No,2,7.6,Co-Learning Group,Yes,Low,6,2,10,Reading,7.3,96
100176,25,Other,Biology,1.8,2.6,1.5,No,61.2,6.6,Good,6,Master,High,3,No,2.63,3,4.9,No,0,7.7,Library,No,Medium,10,1,10,Kinesthetic,5.5,58
100177,24,Other,Business,1,3.3,1.7,Yes,68.9,6.6,Fair,1,Some College,Medium,9.2,Yes,3.93,4,4.2,No,1,6.7,Quiet Room,Yes,High,3,7,8,Auditory,1.2,93
100178,18,Other,Biology,6.1,2,3.9,Yes,96.8,5.6,Fair,4,PhD,Medium,10,Yes,4,1,3.4,No,1,13.3,Cafe,Yes,Medium,8,3,10,Auditory,3,97
100179,25,Other,Biology,2.8,1.9,0.4,Yes,89.6,7.8,Good,6,Some College,High,3.3,No,3.11,5,8.6,No,5,5.5,Co-Learning Group,No,Medium,10,10,5,Visual,1.4,76
100180,18,Other,Biology,3.3,4.7,1.9,No,75.3,5.7,Good,5,PhD,Low,6.5,No,3.23,1,1,No,4,11.4,Library,No,Low,7,3,10,Visual,3.3,76
100181,22,Female,Psychology,2.3,1.6,1.4,Yes,55.7,7.5,Good,4,PhD,Medium,5.5,Yes,3.51,1,3.9,No,4,5.6,Cafe,Yes,Medium,10,5,10,Auditory,9.9,81
100182,23,Male,Business,3.1,4.3,0.5,No,46,6.3,Good,2,Bachelor,High,4.3,No,3.98,8,6,No,3,8.4,Quiet Room,No,High,10,1,10,Visual,2.4,100
100183,25,Female,Computer Science,2.930684991,2,2.6,No,96.7,6.5,Good,0,Master,Low,8.1,Yes,2.66,2,6.9,No,4,8.1,Co-Learning Group,No,Medium,1,4,10,Reading,8.7,61
100184,24,Other,Arts,0.9,0.4,1.1,Yes,64.3,5.6,Fair,6,High School,Low,7.4,Yes,3.05,4,1.8,No,2,3.2,Co-Learning Group,No,High,2,2,10,Reading,5.9,65
100185,19,Other,Psychology,3.2,0.4,1.2,No,92.6,6,Good,4,PhD,Low,9.5,Yes,4,8,2.6,No,3,6.7,Library,No,Medium,8,7,8,Reading,6.1,100
100186,26,Female,Biology,1.4,1.1,2.8,No,97.3,8.4,Good,6,High School,Low,6.2,Yes,2.65,1,2.8,No,1,6.9,Cafe,No,High,5,4,10,Reading,3.6,72
100187,23,Female,Business,3.9,1.2,1.1,No,90.2,7.1,Fair,3,High School,Medium,8.3,Yes,4,4,6.7,No,2,6.7,Co-Learning Group,Yes,Low,2,8,7,Visual,6.5,96
100188,25,Female,Engineering,4.5,0.3,3.2,No,70.1,4,Fair,0,Some College,Medium,4.5,Yes,4,5,4.2,No,3,9,Quiet Room,No,Medium,2,9,6,Visual,5.1,100
100189,25,Male,Business,3.4,1.7,0.7,No,82,7,Fair,6,Master,Low,7.9,Yes,4,6,3.3,No,5,6.6,Co-Learning Group,No,Medium,8,3,10,Auditory,6.1,100
100190,20,Male,Biology,6.1,0.9,2,No,87.1,8.1,Fair,5,PhD,High,7.5,Yes,3.78,7,4.9,No,2,11,Library,Yes,High,1,7,8,Visual,1.9,100
100191,23,Other,Computer Science,0.457714825,0.1,0.5,No,74.6,4,Good,3,PhD,Medium,4.9,No,3.71,8,6.4,No,3,2.8,Co-Learning Group,No,Low,5,6,9,Kinesthetic,3.9,88
100192,17,Female,Biology,4.6,3.2,2.3,No,44.7,8.8,Fair,1,Bachelor,High,4.3,Yes,4,5,3.6,No,2,11.8,Cafe,Yes,Medium,5,5,10,Reading,6.4,96
100193,27,Other,Biology,5,1.3,3,No,50,9.2,Poor,3,High School,Low,7.2,Yes,2.83,8,7.6,No,4,10.8,Cafe,Yes,Medium,9,1,10,Visual,1.2,73
100194,18,Male,Arts,3.4,0.7,3.4,No,91.6,6.1,Fair,5,Master,High,8,Yes,4,7,1.4,No,3,7.6,Library,Yes,Medium,9,5,10,Auditory,5.9,100
100195,26,Other,Arts,4.1,1.5,1.6,No,40,8.1,Good,0,Some College,High,5.9,No,3.51,7,2.5,No,3,7.5,Cafe,No,Medium,5,8,7,Kinesthetic,5.8,90
100196,28,Female,Biology,5.6,1.2,2.9,Yes,53.2,8.6,Poor,6,Some College,Medium,7.8,No,3.85,4,7.9,No,0,11,Co-Learning Group,Yes,High,10,5,10,Reading,3.6,93
100197,18,Male,Business,3.1,0.1,0.2,No,98.3,5,Fair,2,Some College,High,9.2,No,3.25,2,4.1,No,2,4.5,Library,No,High,8,1,10,Visual,3.1,79
100198,22,Female,Engineering,6.7,0.3,3.1,No,50.9,6.7,Good,7,Bachelor,Low,1,Yes,4,6,7.9,No,3,10.2,Library,No,Medium,1,2,10,Kinesthetic,9.8,90
100199,19,Other,Computer Science,1.536215247,0.8,2.9,No,55.2,7.4,Good,1,Some College,Medium,3.5,Yes,2.99,4,8.2,No,1,6.7,Library,Yes,Medium,1,4,10,Kinesthetic,9.8,83
100200,28,Female,Biology,1.3,3.4,0.6,No,49.5,5.8,Poor,3,PhD,Low,4.1,Yes,2.76,2,1,No,1,6.8,Library,Yes,Medium,1,1,10,Visual,4.2,65
100201,21,Other,Arts,1.7,1.3,0.2,No,72.6,9.1,Fair,4,PhD,High,9.3,Yes,4,6,5.5,No,4,4.6,Cafe,Yes,Low,9,6,9,Reading,3.9,100
100202,24,Male,Computer Science,5.038026062,1.9,0.7,No,86.6,6.5,Fair,5,High School,High,6.8,No,4,3,2.6,No,2,7.7,Cafe,No,High,9,7,8,Auditory,2.7,100
100203,22,Other,Business,4.2,0.5,0.8,Yes,79.5,7.1,Good,6,PhD,Low,4.3,Yes,4,2,1,No,1,5.6,Quiet Room,Yes,Medium,1,6,9,Visual,3,100
100204,26,Female,Computer Science,5.316933325,2.6,2.9,Yes,96.7,7.3,Good,1,High School,Medium,10,No,4,8,3.8,No,1,12.5,Library,No,Low,4,9,6,Auditory,4.5,98
100205,24,Other,Biology,1.9,0.8,0.7,Yes,79.5,8.2,Good,5,PhD,High,5.5,No,3.36,7,1,No,5,4.2,Dorm,No,Medium,6,6,9,Reading,6,75
100206,22,Other,Business,6.1,2,2.9,Yes,71.1,6.6,Good,0,Bachelor,Medium,6.4,No,3.92,4,5.2,No,5,13,Dorm,No,Low,5,4,10,Visual,2.9,97
100207,20,Other,Biology,4.9,4.4,1,Yes,45.5,6.2,Fair,4,Some College,Medium,5.5,Yes,4,3,8,No,5,10.8,Library,No,High,2,6,9,Kinesthetic,8.1,100
100208,27,Other,Computer Science,6.979792503,2.2,3.7,Yes,84.9,9.2,Good,3,High School,Low,10,No,4,5,2.6,No,1,13.1,Quiet Room,Yes,High,7,1,10,Reading,3.7,98
100209,21,Other,Arts,4,0.5,1.7,Yes,47.9,7.1,Poor,2,PhD,Medium,3.3,Yes,3.92,4,8.1,No,5,7.8,Quiet Room,No,High,1,9,6,Kinesthetic,4.6,92
100210,18,Male,Engineering,1.6,1.2,0.3,No,81.1,5.1,Good,5,High School,High,4.3,No,3.51,4,3.4,No,5,4.7,Library,Yes,High,7,7,8,Reading,4.3,82
100211,16,Female,Psychology,5.3,3.4,0.6,No,46.7,8.2,Poor,1,PhD,Low,7.3,Yes,3.58,6,4.8,No,0,10.8,Quiet Room,No,Low,5,1,10,Reading,4.1,88
100212,21,Male,Arts,3.9,3.5,0.1,Yes,55.3,7.1,Poor,0,Some College,High,8.2,No,3.4,4,5.5,No,2,8.7,Quiet Room,No,High,10,5,10,Visual,1.5,82
100213,26,Other,Business,6.4,3.5,3.6,Yes,51.2,7.7,Good,1,Master,Low,8.8,No,3.44,2,2.6,No,3,14.5,Co-Learning Group,No,High,1,1,10,Reading,3.2,85
100214,27,Male,Computer Science,10.27587828,0.3,1,No,96.6,8.6,Good,0,Some College,Low,8.2,No,4,6,2.1,No,5,12.4,Quiet Room,No,Low,6,7,8,Kinesthetic,6.9,100
100215,25,Other,Arts,8.3,1.6,2.2,No,74.9,4.6,Good,2,Some College,Medium,6.8,Yes,4,4,3.2,No,4,12.5,Cafe,Yes,Low,5,9,6,Auditory,9.2,98
100216,18,Female,Computer Science,7.172896035,4.8,1.2,Yes,49.1,4.8,Fair,4,Some College,High,5.3,No,4,2,3.3,No,1,14.7,Co-Learning Group,Yes,Low,1,10,5,Auditory,6.6,100
100217,26,Male,Business,3.2,1.9,1.9,No,41.9,7.4,Good,3,High School,High,8.9,Yes,2.63,2,5.7,No,3,7.3,Library,No,Medium,7,4,10,Auditory,7.7,63
100218,25,Female,Arts,4.4,4.1,2.9,No,71.2,4,Fair,0,High School,Medium,7.5,Yes,3.9,6,5.7,No,5,12.2,Quiet Room,No,Low,9,9,6,Kinesthetic,4.6,91
100219,16,Male,Business,4.8,4.6,2.8,No,89.8,5.4,Fair,7,PhD,Medium,8,No,4,8,4.8,No,2,14,Co-Learning Group,No,Low,3,10,5,Auditory,9.4,100
100220,23,Male,Psychology,2.7,3.6,0.7,Yes,46.8,6.7,Fair,1,Bachelor,Medium,6.9,No,3.38,8,8.8,No,3,8.5,Co-Learning Group,Yes,Low,9,7,8,Auditory,7.5,91
100221,16,Male,Business,5.6,3.7,3.8,Yes,47.1,5.8,Poor,2,Some College,High,7.9,Yes,4,3,2.3,No,0,13.7,Cafe,Yes,Low,10,5,10,Kinesthetic,1.1,100
100222,25,Female,Psychology,6.4,1.2,2.2,No,42.9,6.7,Poor,3,Bachelor,Medium,8.4,No,3.39,4,3.8,No,0,11,Co-Learning Group,No,Low,3,1,10,Reading,7,88
100223,16,Male,Engineering,4,0.2,3.1,Yes,89.2,8.8,Good,6,PhD,Medium,7.8,No,3.79,3,10,No,4,7.9,Dorm,Yes,Low,5,8,7,Reading,2.2,90
100224,19,Other,Psychology,2.2,4.9,1.1,Yes,55.6,8.2,Good,5,PhD,High,6.9,Yes,4,1,3,No,1,9.4,Co-Learning Group,No,Medium,3,10,5,Kinesthetic,6.1,89
100225,25,Male,Arts,0.5,3.7,0.8,Yes,64.8,5,Fair,6,PhD,Low,9.1,Yes,3.66,5,3,No,2,6.2,Dorm,Yes,High,4,1,10,Reading,6.8,93
100226,20,Other,Biology,1.9,4.8,3.3,Yes,95.3,7.5,Fair,5,Master,Medium,7.2,Yes,3.5,6,7.1,No,3,10.4,Cafe,No,Low,3,8,7,Reading,2.4,92
100227,27,Male,Biology,2.6,4.4,1.4,No,90.4,7.1,Fair,4,Master,High,6.2,Yes,3.93,5,1,No,2,10.3,Cafe,Yes,High,9,3,10,Auditory,6.1,90
100228,27,Female,Arts,5.4,4.1,1.2,No,46.7,5.2,Good,2,Some College,Medium,6,No,3.31,1,8.8,No,3,11.8,Cafe,Yes,Low,8,9,6,Auditory,1.2,79
100229,27,Other,Business,3.6,3.6,2.1,Yes,81.2,8.1,Good,0,High School,Low,10,Yes,3.37,6,6,No,2,9.3,Dorm,Yes,Medium,8,1,10,Visual,1.9,79
100230,26,Male,Business,3.1,0.6,0.6,Yes,97.5,8.5,Good,0,High School,High,8,No,4,4,5.5,No,2,4.8,Dorm,No,Low,9,6,9,Auditory,5.9,100
100231,25,Male,Psychology,5.5,3.4,0.4,No,63.5,9.8,Good,6,PhD,Low,4.9,No,4,2,6.9,No,5,9.4,Dorm,No,High,8,10,5,Auditory,4.2,100
100232,28,Other,Computer Science,2.310215902,2.3,0.9,Yes,94.8,7.8,Fair,4,Bachelor,Low,4.1,Yes,3.54,8,2.5,No,3,6,Cafe,No,Medium,8,8,7,Visual,1.3,91
100233,18,Female,Business,3.3,1.5,1.8,Yes,77.3,4,Good,3,Master,Medium,8.9,No,4,3,1.8,No,3,7.8,Co-Learning Group,Yes,Medium,2,6,9,Kinesthetic,2.9,99
100234,25,Female,Biology,2.1,2.8,3.3,Yes,44.2,4.6,Poor,6,PhD,Low,5.4,Yes,3.35,4,2.5,No,1,8.6,Quiet Room,No,Medium,6,8,7,Visual,6.8,81
100235,25,Other,Computer Science,3.105661682,4.4,1.2,Yes,95.1,8,Good,4,Bachelor,Medium,8.2,No,4,3,5,No,2,10.3,Co-Learning Group,No,Low,10,1,10,Kinesthetic,6.5,96
100236,16,Female,Biology,5,3.5,1.6,Yes,64.4,6.9,Fair,6,Some College,Medium,6.8,No,4,1,3.8,No,2,10.7,Co-Learning Group,Yes,High,3,8,7,Kinesthetic,2.3,97
100237,22,Male,Business,7.2,2.4,1.7,Yes,48.2,7.1,Good,1,Master,High,6.3,Yes,4,3,4.7,No,3,13.3,Cafe,Yes,High,10,7,8,Kinesthetic,6.6,100
100238,22,Female,Psychology,4.2,2.1,2.2,No,74.1,8,Good,0,High School,High,8,Yes,3.45,3,3.9,No,0,9.2,Co-Learning Group,No,High,8,2,10,Reading,2.3,92
100239,24,Other,Computer Science,6.978527133,2.3,2.1,No,65.3,7.3,Good,5,Bachelor,High,6.3,Yes,4,4,8.7,Yes,4,12.3,Co-Learning Group,No,Medium,3,1,10,Reading,7.3,100
100240,20,Male,Arts,2.8,0.4,2,Yes,55.1,5,Good,4,Bachelor,High,7.5,Yes,3.45,8,8.3,Yes,2,6.9,Co-Learning Group,No,Medium,1,2,10,Auditory,6.4,83
100241,28,Male,Business,9.2,3,3.3,No,86.2,6.8,Fair,6,Master,Medium,6.5,Yes,4,4,6.5,No,0,17.2,Dorm,Yes,High,3,4,10,Visual,6.2,99
100242,16,Male,Engineering,8.3,1.2,2.7,No,48.7,4.6,Good,4,High School,High,10,No,3.35,7,5,No,4,13,Co-Learning Group,No,Medium,8,7,8,Visual,7.1,80
100243,26,Female,Engineering,3.9,2.3,2.7,No,71.2,7.3,Good,3,Some College,Low,8.9,No,3.47,5,3,No,4,9.4,Quiet Room,No,Medium,9,1,10,Visual,7.1,93
100244,17,Other,Engineering,6.7,0.3,2.4,Yes,97,8.2,Good,3,High School,Low,9.1,No,4,6,6.1,No,5,11.2,Co-Learning Group,No,Low,10,3,10,Auditory,4.4,100
100245,18,Female,Business,2.9,3.9,1,Yes,86.6,8.5,Fair,4,Bachelor,Medium,2.3,No,4,8,2.7,No,1,9.4,Quiet Room,No,Low,5,5,10,Kinesthetic,2.6,93
100246,25,Female,Psychology,3.3,2.2,1,Yes,74.3,5.5,Fair,1,Master,Low,6.6,Yes,3.89,8,2.5,No,2,6.6,Quiet Room,No,Low,8,3,10,Visual,6.9,96
100247,18,Other,Business,1.3,4.1,0.3,Yes,97.2,5.6,Good,6,Master,Medium,8.6,No,3.57,7,9.9,No,3,6.2,Dorm,No,Low,10,9,6,Reading,9.4,94
100248,16,Other,Arts,4.1,1,2.2,No,57.9,9.4,Fair,3,High School,Medium,9,No,3.37,2,5.9,No,1,9.2,Cafe,Yes,High,6,8,7,Auditory,1.8,80
100249,16,Other,Biology,2.5,4.8,3.2,No,42.2,8.8,Poor,0,High School,High,6.9,No,4,4,3.3,No,4,12.4,Co-Learning Group,Yes,Medium,2,4,10,Kinesthetic,8.3,95
100250,18,Other,Biology,2.7,4.6,0.2,Yes,40.9,6.2,Good,2,Bachelor,Medium,8.8,Yes,4,4,5.3,No,0,8.9,Co-Learning Group,Yes,Low,8,10,5,Visual,2.5,95
100251,17,Female,Biology,6.1,3.4,1.3,Yes,59.3,7.5,Good,2,Some College,Medium,7.4,Yes,3.33,4,1,No,3,12.8,Quiet Room,No,Low,10,3,10,Reading,4,70
100252,18,Other,Business,7.1,3.1,3.1,No,44.8,7.1,Poor,7,High School,Low,5.6,Yes,3.65,3,3.8,No,5,13.3,Cafe,Yes,High,10,5,10,Auditory,4.7,97
100253,20,Other,Engineering,5,4.8,2.5,Yes,65.1,7.3,Good,5,Some College,High,5.2,Yes,3.92,7,2.4,No,5,13.9,Co-Learning Group,Yes,Low,9,2,10,Auditory,6.6,100
100254,26,Male,Business,6.4,2.5,0.6,Yes,78.7,7.7,Fair,0,Master,High,10,Yes,3.6,1,4.7,No,0,11.3,Cafe,Yes,Medium,6,10,5,Visual,8.2,81
100255,24,Male,Psychology,3.5,1.6,0.8,No,53.8,8.8,Poor,5,Some College,Low,8.4,Yes,3.11,1,6.2,No,4,7.3,Cafe,Yes,Low,4,7,8,Auditory,8.8,71
100256,23,Male,Engineering,2.5,1,1.4,Yes,47.6,7.7,Good,5,High School,Medium,9.5,No,2.8,3,6.5,No,2,5.4,Cafe,Yes,Medium,3,2,10,Kinesthetic,8.7,74
100257,19,Female,Biology,5.4,5,2.4,Yes,40.9,7.1,Fair,4,Some College,Medium,3.9,Yes,4,3,5.1,No,0,14.5,Co-Learning Group,Yes,Low,6,7,8,Auditory,6.2,95
100258,22,Male,Computer Science,5.697999204,2.5,0.3,Yes,97,10.4,Poor,6,Bachelor,Medium,9.3,No,3.92,8,6.2,No,4,10,Dorm,No,Low,2,1,10,Auditory,5.3,91
100259,27,Other,Computer Science,5.464295787,3.2,3.4,No,71.9,7.3,Fair,5,Bachelor,Low,3.5,Yes,4,8,4.7,No,2,12.2,Library,No,High,10,9,6,Visual,6.2,95
100260,27,Male,Biology,3.4,1.8,2.6,Yes,48.3,7.8,Fair,3,PhD,Medium,4.8,Yes,3.65,6,6.3,No,2,9.2,Library,No,Low,8,10,5,Auditory,8.8,91
100261,24,Other,Engineering,1.7,4.1,1.9,Yes,67.1,5.4,Fair,4,High School,Medium,8.6,Yes,4,5,5,No,0,8.8,Library,No,Low,8,2,10,Reading,1.7,100
100262,17,Male,Business,1.2,1.5,3.9,Yes,68.4,10.4,Fair,2,High School,Low,6.3,No,3.19,2,8.6,Yes,2,7.7,Library,Yes,Medium,4,2,10,Reading,1.2,79
100263,26,Other,Business,6.4,0.9,1,No,86.2,4.9,Poor,4,Bachelor,High,8.7,No,3.03,8,5.7,No,1,9.3,Library,No,Medium,8,3,10,Reading,6.6,82
100264,27,Other,Arts,6.6,2.2,1.5,Yes,79.9,7.1,Good,0,Some College,Low,3.6,Yes,3.71,3,3.1,No,0,10.7,Co-Learning Group,Yes,Medium,8,9,6,Reading,9.8,93
100265,22,Female,Psychology,1.7,3.2,1.2,No,88,5.2,Good,2,Master,High,6,Yes,3.48,8,3,No,3,7.9,Library,Yes,Medium,2,8,7,Visual,9.1,85
100266,25,Male,Engineering,2.3,1.1,3.7,Yes,45,7.7,Good,0,High School,High,4.8,No,4,6,6.9,No,2,7.7,Co-Learning Group,Yes,High,7,4,10,Visual,5.4,95
100267,22,Male,Arts,3.6,4.9,3.5,No,84.5,5.5,Fair,7,Master,Low,10,No,4,7,5.7,No,4,12.2,Cafe,No,Medium,3,7,8,Auditory,7.6,100
100268,17,Male,Psychology,4,2,3.7,No,82.6,5.3,Good,7,Some College,High,6.6,No,4,5,4.4,No,2,10.5,Cafe,Yes,Low,3,7,8,Visual,3.6,98
100269,25,Female,Engineering,3.6,4.2,1.9,Yes,65,9,Fair,4,Some College,Low,3.8,Yes,4,8,4.1,No,4,11,Quiet Room,Yes,Low,2,5,10,Reading,5.4,100
100270,22,Female,Arts,4.4,1.6,3.5,Yes,43.2,9.5,Fair,2,Bachelor,Medium,9.6,No,4,8,3.8,No,1,9.8,Quiet Room,Yes,Low,5,5,10,Auditory,5.8,100
100271,28,Male,Biology,2.8,0.5,2.3,No,48.2,7.1,Fair,0,Master,Medium,6.4,No,4,3,2.4,No,4,7.2,Library,No,Medium,6,3,10,Auditory,1.9,93
100272,25,Other,Biology,5.9,2.4,1.2,No,93.4,6.6,Good,7,Bachelor,Low,3.1,No,3.36,2,3.5,No,5,10.2,Quiet Room,Yes,Low,5,1,10,Auditory,7.7,74
100273,18,Other,Psychology,1,0.6,0.1,Yes,42.6,7.1,Poor,6,PhD,Low,7,Yes,2.8,5,3.8,No,5,2.7,Dorm,Yes,High,1,8,7,Visual,2.1,74
100274,16,Male,Computer Science,8.74184498,4.7,1.4,Yes,70.3,7.7,Poor,3,PhD,Low,6.5,Yes,4,4,7.4,No,4,15.2,Dorm,No,Low,9,4,10,Auditory,7.4,100
